open;close;high;low;ask;bid;volume
291.5615539550781;293.0567321777344;295.2995300292969;290.81396484375;0;0;10504
292.30914306640625;293.0567321777344;293.8043518066406;289.31878662109375;0;0;19420
291.5615539550781;291.5615539550781;293.0567321777344;289.31878662109375;0;0;8029
291.5615539550781;294.55194091796875;294.55194091796875;290.0663757324219;0;0;25168
294.55194091796875;296.047119140625;296.7947082519531;294.55194091796875;0;0;13404
296.7947082519531;299.0375061035156;301.2802734375;294.55194091796875;0;0;25012
299.0375061035156;300.5326843261719;302.77545166015625;298.2899169921875;0;0;13676
299.0375061035156;300.5326843261719;300.5326843261719;297.54229736328125;0;0;13622
300.5326843261719;298.2899169921875;300.5326843261719;292.30914306640625;0;0;27998
299.0375061035156;296.7947082519531;299.0375061035156;293.8043518066406;0;0;25398
290.81396484375;289.31878662109375;290.81396484375;267.6385498046875;0;0;16431
290.0663757324219;288.5711975097656;298.2899169921875;285.580810546875;0;0;30180
287.8235778808594;287.8235778808594;288.5711975097656;284.8332214355469;0;0;14038
284.8332214355469;288.5711975097656;288.5711975097656;284.8332214355469;0;0;15713
290.0663757324219;287.8235778808594;290.0663757324219;286.3283996582031;0;0;6949
287.07598876953125;288.5711975097656;288.5711975097656;285.580810546875;0;0;11022
285.580810546875;315.48455810546875;315.48455810546875;285.580810546875;0;0;84303
322.212890625;339.4075622558594;340.1551513671875;319.2225341796875;0;0;188592
337.1647644042969;351.3690490722656;358.8450012207031;331.18402099609375;0;0;149387
357.3498229980469;349.8738708496094;357.3498229980469;333.42681884765625;0;0;186553
349.8738708496094;349.8738708496094;349.8738708496094;349.8738708496094;0;0;0
349.8738708496094;349.8738708496094;349.8738708496094;349.8738708496094;0;0;0
385.0107727050781;373.0492858886719;403.70062255859375;370.05889892578125;0;0;161127
373.796875;377.53485107421875;385.0107727050781;373.0492858886719;0;0;62359
373.796875;386.8797607421875;394.355712890625;368.563720703125;0;0;195733
388.7487487792969;373.796875;396.22467041015625;372.30169677734375;0;0;122725
372.30169677734375;373.0492858886719;373.796875;367.8161315917969;0;0;38120
371.5540771484375;370.8064880371094;373.0492858886719;361.0877685546875;0;0;42266
370.05889892578125;373.0492858886719;377.53485107421875;367.8161315917969;0;0;27034
370.8064880371094;373.796875;381.2727966308594;367.8161315917969;0;0;47858
422.3904724121094;411.1765441894531;441.0802917480469;399.962646484375;0;0;223597
403.70062255859375;409.3075866699219;411.1765441894531;398.0936584472656;0;0;46078
401.8316345214844;396.22467041015625;409.3075866699219;392.4867248535156;0;0;47325
396.22467041015625;403.70062255859375;407.4385986328125;383.14178466796875;0;0;181200
403.70062255859375;403.70062255859375;403.70062255859375;403.70062255859375;0;0;0
390.61773681640625;388.7487487792969;396.22467041015625;386.8797607421875;0;0;44472
388.7487487792969;426.12841796875;426.12841796875;381.2727966308594;0;0;130634
429.86639404296875;467.24609375;467.24609375;427.9974060058594;0;0;208453
470.98406982421875;484.06695556640625;484.06695556640625;446.687255859375;0;0;198266
484.06695556640625;484.06695556640625;484.06695556640625;484.06695556640625;0;0;0
452.2942199707031;454.1632080078125;465.3771057128906;444.8182678222656;0;0;56991
